1.262671561717498836e-02,8.971480242897664215e-03,1.551454519467883666e-02,4.071134450819641898e-02
1.688669068202985554e-02,1.135654492197253444e-02,1.400122947201266205e-02,3.296353713704921334e-02
6.587242225129807255e-03,2.540941471289909215e-02,1.492278553117877202e-02,1.462858080204507832e-02
5.592958384051679305e-02,1.636567508673084093e-02,3.145657148834978684e-02,2.154638192849133230e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.348536207712096868e-01,1.518008955358865486e-01,2.305262238134802300e-01,1.527736993624110307e-01
2.590725022337023731e-01,2.708706605264574740e-01,2.982379667789438749e-01,2.494940643871990660e-01
3.553041295315875758e-04,1.964971082834686303e-04,4.800360640307066093e-03,7.844872348347836167e-04
1.675452390119087226e-03,1.948014788892981784e-04,6.668892541589949152e-03,4.845055225243106957e-04
9.345795947021875039e-04,3.098294185098489459e-05,2.705961713316133808e-03,6.034969975365744171e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.938556420587514081e-02,2.531404457112541861e-02,3.210264698487724083e-02,4.653206408248159592e-02
1.698825481027823811e-02,1.118700225244729923e-01,6.364869787768477616e-02,7.094276970383439629e-02
1.045944283284429427e-01,1.423484275108695962e-01,1.915499012730600414e-01,2.189587168241320658e-01
3.087091911269406741e-01,3.240624546272036777e-01,3.675328700900610257e-01,2.867472403756190502e-01
5.360695204791931071e-06,1.825618888615599672e-06,2.372935493268242286e-04,9.437762198915762861e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.048480392519186458e-07,5.132866374712404152e-03,3.835894375007404319e-04,3.731128415200250922e-04
2.796994287047291448e-03,1.404209233569899545e-03,3.319635435865211578e-03,1.811820738662695343e-02
3.019791591030671074e-02,3.795101576416902434e-03,2.636377166490490656e-02,1.349626151779563347e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.876296801252753776e-01,4.257126233052500597e-01,4.899497005222817059e-01,3.069256660917316637e-01
1.026554769632922352e-05,5.552192174058988070e-09,8.824003220331950263e-07,1.186768681693258574e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.784514891353033749e-25,0.000000000000000000e+00,2.089306694762475455e-09,1.921826317528526144e-06
5.466063849448637632e-05,3.177923142116049655e-09,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.242164576957254241e-03,4.960325981385396363e-03,2.601902985830539805e-02,2.834974067031321120e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.363888406008891163e-01,5.565574767538119527e-01,6.800338149576737878e-01,4.047924840953494030e-01
4.667280529357233639e-09,2.106760195184773136e-09,3.215151683976015317e-07,3.899229400853758961e-10
1.238005018625294760e-21,1.229976197764836839e-08,4.761702210153819384e-13,4.483782982047136811e-09
1.902514882771100948e-24,0.000000000000000000e+00,1.905464558521136450e-24,3.323504410198812808e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.860100452498550334e-05,7.954769859964077152e-05,1.248248366714768340e-04,8.275699726266693562e-03
6.518013108325964537e-04,7.437589986550029175e-02,9.905835001452097111e-03,1.291963186720440637e-02
3.465132658216333976e-03,1.164309771844777391e-04,2.236587364917810329e-03,3.028016852546507875e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
